UF;NACIONALIDADE;CLASSIFICACAO;QTD
AM;MÉXICO;Temporário;23
AM;BOLÍVIA;Temporário;18
AM;COLÔMBIA;Provisório;115
AM;GRÉCIA;Residente;15
AM;COLÔMBIA;Temporário;788
AM;CHILE;Residente;118
AM;PERU;Temporário;307
AM;BULGÁRIA;Residente;25
AM;MÉXICO;Residente;73
AM;ISRAEL;Residente;13
AM;ALEMANHA;Residente;138
AM;REP. DOMINICANA;Residente;27
AM;SUÍCA;Residente;87
AM;REINO UNIDO;Residente;96
AM;CHINA;Temporário;42
AM;REPÚBLICA DEMOCRÁTICA DO CONGO;Residente;1
AM;CHINA;Residente;401
AM;JORDÂNIA;Residente;46
AM;GUIANA;Temporário;6
AM;EQUADOR;Residente;34
AM;BARBADOS;Residente;2
AM;NIGÉRIA;Temporário;3
AM;AUSTRÁLIA;Residente;8
AM;GUIANA FRANCESA;Residente;86
AM;JAPÃO;Temporário;68
AM;HONDURAS;Residente;12
AM;GANA;Residente;15
AM;CANADÁ;Residente;52
AM;BELARUS;Residente;8
AM;CAMARÕES;Residente;4
AM;TAILÂNDIA;Residente;27
AM;SÍRIA;Residente;15
AM;CUBA;Temporário;28
AM;LÍBANO;Residente;44
AM;TURQUIA;Residente;7
AM;CONGO;Temporário;8
AM;PAÍSES BAIXOS;Residente;61
AM;MADAGASCAR;Temporário;1
AM;PERU;Provisório;57
AM;TOGO;Residente;3
AM;HUNGRIA;Residente;8
AM;FILIPINAS;Residente;24
AM;CHILE;Temporário;6
AM;POLÔNIA;Residente;21
AM;GUIANA;Residente;27
AM;NIGÉRIA;Residente;24
AM;IRÃ;Residente;8
AM;RÚSSIA;Temporário;4
AM;MOÇAMBIQUE;Residente;13
AM;TAIWAN, PROVINCIA DA CHINA;Temporário;4
AM;IRLANDA;Residente;12
AM;EGITO;Residente;14
AM;ANGOLA;Temporário;3
AM;PAQUISTÃO;Temporário;1
AM;SUÉCIA;Residente;9
AM;RÚSSIA;Residente;16
AM;HAITI;Provisório;6
AM;MALÁSIA;Residente;2
AM;CABO VERDE;Temporário;3
AM;NORUEGA;Residente;3
AM;ITÁLIA;Temporário;6
AM;SENEGAL;Residente;8
AM;REPÚBLICA TCHECA;Residente;2
AM;NOVA ZELÂNDIA;Residente;3
AM;HONDURAS;Temporário;3
AM;PANAMÁ;Residente;8
AM;TERRIT. BRIT. DO OCEANO INDICO;Residente;1
AM;AUSTRIA;Residente;13
AM;FRANÇA;Temporário;9
AM;ARGENTINA;Temporário;11
AM;PORTUGAL;Provisório;9
AM;DINAMARCA;Residente;7
AM;BÉLGICA;Residente;24
AM;GUINÉ BISSAU;Residente;2
AM;SURINAME;Residente;2
AM;BENIN;Residente;5
AM;PALESTINA;Residente;37
AM;CORÉIA DO SUL;Temporário;6
AM;GUATEMALA;Residente;5
AM;PAQUISTÃO;Residente;15
AM;SENEGAL;Temporário;1
AM;REP. DOMINICANA;Temporário;4
AM;COSTA RICA;Residente;12
AM;MARROCOS;Residente;16
AM;PAÍSES BAIXOS;Temporário;5
AM;TAIWAN, PROVINCIA DA CHINA;Residente;3
AM;SERVIA E MONTENEGRO;Residente;1
AM;ROMÊNIA;Residente;10
AM;BOLÍVIA;Provisório;8
AM;GUINÉ BISSAU;Temporário;2
AM;EL SALVADOR;Residente;13
AM;HONDURAS;Provisório;1
AM;CONGO;Residente;6
AM;JORDÂNIA;Provisório;1
AM;EQUADOR;Temporário;7
AM;UCRÂNIA;Residente;6
AM;ESLOVÊNIA;Residente;2
AM;PORTUGAL;Temporário;2
AM;MOÇAMBIQUE;Temporário;13
AM;HONG-KONG (R.A.E.);Residente;1
AM;FILIPINAS;Temporário;11
AM;LÍBANO;Provisório;1
AM;TUNÍSIA;Residente;1
AM;NIGÉRIA;Provisório;4
AM;COSTA RICA;Temporário;3
AM;PALESTINA;Provisório;1
AM;INDIA;Temporário;13
AM;VIETINA;Residente;1
AM;GRANADA;Residente;1
AM;FILIPINAS;Provisório;2
AM;CINGAPURA;Residente;1
AM;ARGÉLIA;Residente;6
AM;NACIONALIDADE INDEFINIDA;Provisório;1
AM;AUSTRIA;Temporário;2
AM;FRANÇA;Provisório;1
AM;AFEGANISTÃO;Residente;1
AM;CHINA;Provisório;2
AM;LITUÂNIA;Residente;2
AM;EL SALVADOR;Temporário;3
AM;TANZÂNIA;Residente;2
AM;CAMARÕES;Temporário;2
AM;ANGOLA;Residente;5
AM;GABÃO;Temporário;1
AM;PORTO RICO;Residente;2
AM;REP. DOMINICANA;Provisório;2
AM;INDONÉSIA;Residente;1
AM;ESLOVÁQUIA;Residente;1
AM;CABO VERDE;Residente;4
AM;BANGLADESH;Provisório;1
AM;ESPANHA;Temporário;5
AM;RUANDA;Residente;1
AM;PAQUISTÃO;Provisório;1
AM;SÃO CRISTOVÃO E NEVIS;Residente;1
AM;UCRÂNIA;Temporário;3
AM;BANGLADESH;Residente;3
AM;TANZÂNIA;Temporário;1
AM;QUÊNIA;Residente;3
AM;TUNÍSIA;Temporário;2
AM;REINO UNIDO;Provisório;1
AM;GUIANA;Provisório;2
AM;CROÁCIA;Temporário;1
AM;APÁTRIDA;Residente;1
AM;REPÚBLICA DEMOCRÁTICA DO CONGO;Temporário;1
AM;TRINIDAD E TOBAGO;Residente;3
AM;AZERBAIJÃO;Provisório;1
AM;UGANDA;Residente;2
AM;CROÁCIA;Residente;1
AM;GUAM;Residente;1
AM;NICARÁGUA;Residente;3
AM;URUGUAI;Temporário;4
AM;GEÓRGIA;Temporário;1
AM;LETÔNIA;Residente;1
AM;PARAGUAI;Temporário;2
AM;ESPANHA;Provisório;1
AM;POLÔNIA;Temporário;2
AM;ARGENTINA;Provisório;1
AM;BAHAMA,IS;Residente;1
AM;CORÉIA DO SUL;Provisório;1
AM;SRI LANKA;Residente;1
AM;LIBÉRIA;Residente;1
AM;FIJI, ILHAS;Residente;1
AM;NEPAL;Residente;2
AM;ARGÉLIA;Provisório;2
AM;PAPUA, NOVA GUINÉ;Residente;1
AM;CANADÁ;Temporário;1
AM;TRINIDAD E TOBAGO;Provisório;1
AM;FINLÂNDIA;Temporário;1
AM;IRAQUE;Residente;1
AM;NICARÁGUA;Temporário;1
AM;ALEMANHA;Temporário;7
AM;TUNÍSIA;Provisório;1
AM;QUÊNIA;Temporário;1
AM;REINO UNIDO;Temporário;3
AM;AFRICA DO SUL;Temporário;6
AM;GUINÉ BISSAU;Provisório;1
AM;AFRICA DO SUL;Residente;1
AM;MOÇAMBIQUE;Provisório;1
AM;ROMÊNIA;Temporário;1
AM;VATICANO;Residente;1
AM;BENIN;Provisório;1
AM;MAURÍCIO;Residente;1
AM;MÉXICO;Provisório;3
AM;BÉLGICA;Temporário;1
AM;TIMOR LESTE;Residente;1
AM;BURKINA FASO;Temporário;1
AM;BANGLADESH;Temporário;1
AM;UNIÃO SOVIÉTICA;Residente;1
RJ;FRANÇA;Residente;5529
RJ;PORTUGAL;Residente;68979
RJ;ARGENTINA;Residente;13319
RJ;ALEMANHA;Residente;3702
RJ;CHINA;Residente;6055
RJ;COLÔMBIA;Residente;2794
RJ;JAPÃO;Residente;2288
RJ;EQUADOR;Residente;568
RJ;AUSTRÁLIA;Residente;301
RJ;ITÁLIA;Residente;8217
RJ;NORUEGA;Residente;571
RJ;ESPANHA;Residente;7947
RJ;HAITI;Residente;1733
RJ;CHILE;Residente;2753
RJ;EL SALVADOR;Residente;59
RJ;PAÍSES BAIXOS;Residente;1098
RJ;URUGUAI;Residente;2097
RJ;ESTADOS UNIDOS;Residente;5473
RJ;SUÍCA;Residente;1187
RJ;PARAGUAI;Residente;672
RJ;PERU;Residente;2695
RJ;GUATEMALA;Residente;58
RJ;BOLÍVIA;Residente;1479
RJ;DINAMARCA;Residente;336
RJ;CINGAPURA;Residente;50
RJ;REINO UNIDO;Residente;2510
RJ;MOÇAMBIQUE;Residente;59
RJ;CANADÁ;Residente;580
RJ;INDIA;Residente;324
RJ;FILIPINAS;Residente;192
RJ;ANGOLA;Residente;2450
RJ;RÚSSIA;Residente;685
RJ;CONGO;Residente;347
RJ;SUÉCIA;Residente;490
RJ;SENEGAL;Residente;325
RJ;IRLANDA;Residente;159
RJ;CUBA;Residente;726
RJ;TURQUIA;Residente;107
RJ;MÉXICO;Residente;763
RJ;VENEZUELA;Residente;2834
RJ;HONDURAS;Residente;51
RJ;AUSTRIA;Residente;509
RJ;APÁTRIDA;Residente;105
RJ;BÉLGICA;Residente;572
RJ;LÍBANO;Residente;629
RJ;GRÉCIA;Residente;270
RJ;PAQUISTÃO;Residente;79
RJ;HUNGRIA;Residente;152
RJ;CABO VERDE;Residente;138
RJ;ISRAEL;Residente;250
RJ;CORÉIA DO SUL;Residente;231
RJ;POLÔNIA;Residente;487
RJ;SÉRVIA;Residente;33
RJ;SRI LANKA;Residente;9
RJ;GUINÉ BISSAU;Residente;85
RJ;NICARÁGUA;Residente;78
RJ;GUIANA FRANCESA;Residente;38
RJ;PANAMÁ;Residente;103
RJ;PALESTINA;Residente;21
RJ;CROÁCIA;Residente;36
RJ;ROMÊNIA;Residente;193
RJ;SERVIA E MONTENEGRO;Residente;95
RJ;EGITO;Residente;96
RJ;REP. DOMINICANA;Residente;79
RJ;Montenegro;Residente;3
RJ;GANA;Residente;99
RJ;TCHECOSLOVAQUIA;Residente;47
RJ;COSTA RICA;Residente;91
RJ;LUXEMBURGO;Residente;13
RJ;ESLOVÊNIA;Residente;19
RJ;INDONÉSIA;Residente;49
RJ;ARGÉLIA;Residente;41
RJ;ZIMBÁBUE;Residente;10
RJ;FINLÂNDIA;Residente;141
RJ;GUINÉ;Residente;26
RJ;SÍRIA;Residente;553
RJ;UCRÂNIA;Residente;79
RJ;AFRICA DO SUL;Residente;152
RJ;LITUÂNIA;Residente;71
RJ;UCRÂNIA;Temporário;201
RJ;SAO TOMÉ E PRÍNCIPE;Residente;22
RJ;IRÃ;Residente;92
RJ;JORDÂNIA;Residente;60
RJ;LÍBIA;Residente;16
RJ;LIECHTENSTEIN;Residente;8
RJ;TRINIDAD E TOBAGO;Residente;40
RJ;ESTÔNIA;Residente;26
RJ;COSTA DO MARFIM;Residente;16
RJ;TOGO;Residente;30
RJ;ARGENTINA;Temporário;286
RJ;QUÊNIA;Residente;11
RJ;TAILÂNDIA;Residente;34
RJ;NOVA ZELÂNDIA;Residente;83
RJ;COLÔMBIA;Temporário;1159
RJ;NIGÉRIA;Residente;196
RJ;ARMÊNIA;Residente;11
RJ;GABÃO;Residente;6
RJ;ANTILHAS HOLÂNDESAS;Residente;1
RJ;CAMARÕES;Residente;44
RJ;MARROCOS;Residente;114
RJ;TUNÍSIA;Residente;39
RJ;REPÚBLICA TCHECA;Residente;57
RJ;CAZAQUISTÃO;Residente;16
RJ;LETÔNIA;Residente;18
RJ;EMIRADOS ÁRABES;Residente;2
RJ;ISLÂNDIA;Residente;8
RJ;NACIONALIDADE INDEFINIDA;Residente;4
RJ;SERRA LEOA;Residente;13
RJ;QUÊNIA;Temporário;7
SP;ARGENTINA;Residente;22408
SP;BOLÍVIA;Residente;87487
SP;ESPANHA;Residente;22426
SP;REINO UNIDO;Residente;3923
SP;ALEMANHA;Residente;10801
SP;JAPÃO;Residente;40320
SP;CHILE;Residente;15785
SP;HAITI;Residente;28551
SP;CORÉIA DO SUL;Provisório;69
SP;CHINA;Residente;36514
SP;COLÔMBIA;Residente;11302
SP;PORTUGAL;Residente;74946
SP;VENEZUELA;Residente;15109
SP;FRANÇA;Residente;7754
SP;CONGO;Residente;599
SP;ISRAEL;Residente;977
SP;PAÍSES BAIXOS;Residente;2469
SP;COSTA RICA;Residente;285
SP;CORÉIA DO SUL;Residente;15709
SP;ESLOVÁQUIA;Residente;66
SP;REP. DOMINICANA;Residente;401
SP;URUGUAI;Residente;5427
SP;NIGÉRIA;Residente;4691
SP;GANA;Residente;367
SP;ESTADOS UNIDOS;Residente;11274
SP;ANGOLA;Residente;5418
SP;SÍRIA;Residente;3999
SP;INDIA;Temporário;420
SP;RÚSSIA;Residente;1023
SP;ITÁLIA;Residente;24568
SP;AUSTRÁLIA;Residente;624
SP;PERU;Residente;14434
SP;COLÔMBIA;Temporário;4829
SP;SUÉCIA;Residente;997
SP;PARAGUAI;Residente;10262
SP;TURQUIA;Residente;562
SP;MARROCOS;Residente;555
SP;EQUADOR;Residente;1852
SP;EGITO;Residente;893
SP;FINLÂNDIA;Residente;301
SP;BOLÍVIA;Temporário;26341
SP;FILIPINAS;Residente;553
SP;BANGLADESH;Residente;1490
SP;LÍBANO;Residente;6227
SP;MÉXICO;Residente;2969
SP;GUINÉ BISSAU;Residente;866
SP;PARAGUAI;Temporário;2268
SP;CUBA;Residente;3325
SP;SUÍCA;Residente;2073
SP;ESTADOS UNIDOS;Temporário;2372
SP;CANADÁ;Residente;1313
SP;BÉLGICA;Residente;1151
SP;CHINA;Temporário;1591
SP;NOVA ZELÂNDIA;Residente;146
SP;IRLANDA;Residente;416
SP;PAQUISTÃO;Residente;601
SP;BURKINA FASO;Residente;109
SP;SERVIA E MONTENEGRO;Residente;1167
SP;ARÁBIA SAUDITA;Residente;37
SP;SERRA LEOA;Residente;139
SP;PALESTINA;Residente;449
SP;DINAMARCA;Residente;437
SP;VIETNAM DO NORTE;Residente;12
SP;AUSTRIA;Residente;1136
SP;IRAQUE;Residente;216
SP;PORTUGAL;Provisório;40
SP;INDIA;Residente;1358
SP;JAPÃO;Temporário;409
SP;TANZÂNIA;Residente;89
SP;BULGÁRIA;Residente;128
SP;PAÍSES BAIXOS;Temporário;81
SP;CUBA;Temporário;258
SP;GUAM;Residente;3
SP;GRÉCIA;Residente;1023
SP;IRÃ;Residente;426
SP;SÉRVIA;Residente;92
SP;LETÔNIA;Residente;191
SP;CROÁCIA;Residente;97
SP;HUNGRIA;Residente;530
SP;AFRICA DO SUL;Residente;387
SP;PERU;Temporário;3979
SP;REPÚBLICA DEMOCRÁTICA DO CONGO;Residente;222
SP;NORUEGA;Temporário;31
SP;ANGOLA;Temporário;1012
SP;HAITI;Temporário;4856
SP;GABÃO;Residente;5
SP;POLÔNIA;Residente;1253
SP;ISLÂNDIA;Residente;20
SP;TAILÂNDIA;Residente;108
SP;MOÇAMBIQUE;Residente;273
SP;MALTA;Residente;22
SP;NEPAL;Residente;54
SP;ITÁLIA;Temporário;325
SP;VENEZUELA;Temporário;16661
SP;EL SALVADOR;Residente;205
SP;GUATEMALA;Residente;223
SP;TUNÍSIA;Residente;168
SP;MOÇAMBIQUE;Temporário;171
SP;EQUADOR;Temporário;1745
SP;GUINÉ BISSAU;Temporário;146
SP;LITUÂNIA;Residente;1124
SP;IRÃ;Temporário;96
SP;SENEGAL;Residente;2452
SP;QUÊNIA;Residente;55
SP;BELARUS;Residente;41
SP;ANGOLA;Provisório;5101
SP;ROMÊNIA;Residente;1447
SP;PANAMÁ;Residente;257
SP;CHILE;Provisório;5
SP;REPÚBLICA TCHECA;Residente;145
SP;BERMUDAS;Residente;2
SP;CAMARÕES;Residente;319
SP;CABO VERDE;Residente;325
SP;GUINÉ;Residente;202
SP;IRÃ;Residente;1
SP;BURUNDI;Residente;27
SP;PALESTINA;Provisório;42
SP;LIBÉRIA;Residente;27
SP;NORUEGA;Residente;238
SP;ESPANHA;Provisório;7
SP;ALBÂNIA;Residente;26
SP;APÁTRIDA;Residente;670
SP;CINGAPURA;Residente;73
SP;UCRÂNIA;Residente;293
SP;MALI;Residente;165
SP;PORTUGAL;Temporário;240
SP;HONDURAS;Residente;126
SP;NICARÁGUA;Residente;166
SP;ARGENTINA;Temporário;646
SP;FRANÇA;Temporário;520
SP;TCHECOSLOVAQUIA;Residente;114
SP;CHILE;Temporário;767
SP;ESPANHA;Temporário;280
SP;CONGO;Temporário;15
SP;VIETINA;Residente;73
SP;JORDÂNIA;Residente;253
SP;BENIN;Residente;148
SP;ANDORRA;Residente;4
SP;SÃO VICENTE E GRANADINAS;Residente;4
SP;EMIRADOS ÁRABES;Residente;12
SP;AUSTRÁLIA;Temporário;27
SP;BAHAMA,IS;Residente;5
SP;SURINAME;Residente;20
SP;ROMÊNIA;Temporário;23
SP;PAQUISTÃO;Temporário;48
SP;MÉXICO;Temporário;421
SP;RUANDA;Residente;4
SP;ALEMANHA;Temporário;415
SP;ESTADOS UNIDOS;Provisório;10
SP;GUIANA FRANCESA;Residente;77
SP;JAMAICA;Temporário;11
SP;ESTÔNIA;Residente;64
SP;COSTA RICA;Temporário;81
SP;ESLOVÊNIA;Residente;40
SP;SUDÃO;Residente;76
SP;CHINA;Provisório;556
SP;ZÂMBIA;Residente;13
SP;INDONÉSIA;Residente;195
SP;TOGO;Residente;179
SP;URUGUAI;Temporário;46
SP;CAMARÕES;Temporário;20
SP;GUINÉ BISSAU;Provisório;187
SP;AFEGANISTÃO;Residente;207
SP;MALÁSIA;Residente;98
SP;BHUTAN;Residente;3
SP;ARGÉLIA;Residente;95
SP;ARMÊNIA;Residente;58
SP;PARAGUAI;Provisório;11
SP;NICARÁGUA;Provisório;4
SP;GANA;Temporário;24
SP;CABO VERDE;Temporário;73
SP;REINO UNIDO;Temporário;155
SP;IUGUSLAVIA;Residente;6
SP;BÓSNIA-HERZEGOVINA;Residente;18
SP;NÍGER;Residente;2
SP;BENIN;Temporário;55
SP;CAMARÕES;Provisório;56
SP;LÍBIA;Residente;176
SP;HONDURAS;Temporário;39
SP;IÊMEN;Residente;151
SP;LUXEMBURGO;Residente;31
SP;PORTO RICO;Residente;4
SP;COSTA DO MARFIM;Residente;89
SP;GÂMBIA;Residente;72
SP;CUBA;Provisório;2116
SP;AFRICA DO SUL;Provisório;58
SP;GRANADA;Residente;6
SP;ZIMBÁBUE;Residente;14
SP;BOLÍVIA;Provisório;18
SP;EL SALVADOR;Temporário;40
SP;CORÉIA DO SUL;Temporário;301
SP;GUATEMALA;Temporário;69
SP;REP. DOMINICANA;Temporário;234
SP;FILIPINAS;Temporário;219
SP;SENEGAL;Temporário;76
SP;BANGLADESH;Provisório;210
SP;UZBEQUISTÃO;Residente;13
SP;TAIWAN, PROVINCIA DA CHINA;Residente;93
SP;CABO VERDE;Provisório;21
SP;ETIÓPIA;Residente;28
SP;LITUÂNIA;Temporário;4
SP;SUÍCA;Temporário;56
SP;RÚSSIA;Temporário;226
SP;CAZAQUISTÃO;Residente;22
SP;ANTILHAS HOLÂNDESAS;Residente;4
SP;GRÉCIA;Temporário;41
SP;UGANDA;Residente;22
SP;BELARUS;Temporário;9
SP;SRI LANKA;Residente;12
SP;ARGÉLIA;Provisório;16
SP;SAO TOMÉ E PRÍNCIPE;Residente;21
SP;ILHAS CANARIAS;Residente;8
SP;BENIN;Provisório;24
SP;CHADE;Residente;6
SP;CHIPRE;Residente;14
SP;REP. DOMINICANA;Provisório;123
SP;GEÓRGIA;Residente;14
SP;LÍBANO;Provisório;312
SP;BAREINE;Residente;1
SP;CANADÁ;Temporário;60
SP;SAO TOMÉ E PRÍNCIPE;Temporário;26
SP;ARUBA;Temporário;1
SP;DINAMARCA;Temporário;30
SP;GUINÉ;Temporário;5
SP;QUÊNIA;Temporário;16
SP;NIGÉRIA;Temporário;88
SP;BURKINA FASO;Provisório;70
SP;JAMAICA;Residente;16
SP;BELIZE;Residente;2
SP;ISRAEL;Temporário;31
SP;TRINIDAD E TOBAGO;Residente;28
SP;MALAVI;Residente;4
SP;SÉRVIA;Temporário;5
SP;REP. CENTRO AFRICANA;Residente;4
SP;TURQUIA;Provisório;58
SP;CORÉIA DO NORTE;Residente;6
SP;MOLDOVA;Residente;17
SP;NIGÉRIA;Provisório;430
SP;UCRÂNIA;Temporário;159
SP;ASHMORE E CARTIER;Residente;1
SP;LESOTO;Residente;2
SP;eritréia;Residente;2
SP;GUINÉ EQUATORIAL;Residente;3
SP;FILIPINAS;Provisório;89
SP;MOÇAMBIQUE;Provisório;61
SP;GIBRALTAR;Residente;5
SP;BUTÃO;Residente;9
SP;HONG-KONG (R.A.E.);Residente;44
SP;AZERBAIJÃO;Residente;5
SP;COLÔMBIA;Provisório;85
SP;MACEDÔNIA;Residente;13
SP;MAURÍCIO;Residente;28
SP;MONGÓLIA;Residente;12
SP;GUIANA;Residente;20
SP;SOMÁLIA;Residente;11
SP;NÍGER;Temporário;3
SP;COSTA DO MARFIM;Temporário;13
SP;KUAITE;Residente;7
SP;MYANMAR;Residente;10
SP;SAO TOMÉ E PRÍNCIPE;Provisório;7
SP;ALEMANHA;Provisório;6
SP;UNIÃO SOVIÉTICA;Residente;63
SP;AUSTRIA;Temporário;39
SP;SEYCHELLES;Residente;1
SP;KOSOVO;Residente;2
SP;PANAMÁ;Provisório;3
SP;PANAMÁ, ZONA DO CANAL;Residente;3
SP;POLÔNIA;Temporário;56
SP;MAURITÂNIA;Residente;49
SP;IRÃ;Provisório;64
SP;IRLANDA;Temporário;12
SP;SANTA LÚCIA;Residente;2
SP;BÉLGICA;Temporário;58
SP;GANA;Provisório;43
SP;PERU;Provisório;27
SP;ANTÍGUA;Residente;6
SP;REPÚBLICA DEMOCRÁTICA DO CONGO;Temporário;23
SP;TOGO;Temporário;16
SP;BARBADOS;Residente;2
SP;REPÚBLICA TCHECA;Temporário;13
SP;CAMBOJA;Residente;5
SP;QUIRGUISTÃO;Residente;6
SP;LÍBANO;Temporário;88
SP;VENEZUELA;Provisório;1428
SP;TUNÍSIA;Provisório;94
SP;EGITO;Provisório;78
SP;SERRA LEOA;Provisório;17
SP;PAQUISTÃO;Provisório;24
SP;VIETINA;Temporário;9
SP;AFEGANISTÃO;Temporário;3213
SP;BANGLADESH;Temporário;159
SP;NACIONALIDADE INDEFINIDA;Provisório;4
SP;REPÚBLICA DEMOCRÁTICA DO CONGO;Provisório;93
SP;SÍRIA;Temporário;43
SP;MARROCOS;Provisório;381
SP;JAMAICA;Provisório;6
SP;SUÉCIA;Temporário;94
SP;SENEGAL;Provisório;144
SP;IRAQUE;Provisório;30
SP;NEPAL;Temporário;6
SP;MAURITÂNIA;Provisório;29
SP;AFEGANISTÃO;Provisório;344
SP;TANZÂNIA;Provisório;20
SP;TAILÂNDIA;Provisório;23
SP;JORDÂNIA;Provisório;11
SP;TOGO;Provisório;77
SP;LÍBIA;Provisório;6
SP;CONGO;Provisório;108
SP;MALI;Temporário;9
SP;SANTA LÚCIA;Temporário;1
SP;TURCOMENISTÃO;Temporário;1
SP;IÊMEN;Provisório;22
SP;GUINÉ;Provisório;104
SP;RÚSSIA;Provisório;118
SP;MARROCOS;Temporário;15
SP;INDIA;Provisório;111
SP;SÍRIA;Provisório;58
SP;GUIANA;Temporário;15
SP;ARGÉLIA;Temporário;1
SP;SERRA LEOA;Temporário;1
SP;GÂMBIA;Provisório;33
SP;SRI LANKA;Temporário;26
SP;ARGENTINA;Provisório;13
SP;GUINÉ EQUATORIAL;Provisório;22
SP;MÉXICO;Provisório;18
SP;FRANÇA;Provisório;3
SP;TURQUIA;Temporário;25
SP;MALÁSIA;Temporário;56
SP;INDONÉSIA;Temporário;16
SP;PANAMÁ;Temporário;37
SP;COSTA DO MARFIM;Provisório;33
SP;MALI;Provisório;54
SP;DINAMARCA;Provisório;1
SP;HONDURAS;Provisório;6
SP;HUNGRIA;Provisório;1
SP;HAITI;Provisório;19
SP;ITÁLIA;Provisório;8
SP;MACAU (R.A.E.);Residente;4
SP;QUÊNIA;Provisório;5
SP;EL SALVADOR;Provisório;6
SP;NEPAL;Provisório;13
SP;NOVA ZELÂNDIA;Temporário;11
SP;DJIBUTI;Residente;2
SP;CINGAPURA;Temporário;9
SP;UCRÂNIA;Provisório;9
SP;FINLÂNDIA;Temporário;20
SP;INDONÉSIA;Provisório;6
SP;UGANDA;Temporário;7
SP;SAMOA OCIDENTAL;Residente;4
SP;POLÔNIA;Provisório;5
SP;COSTA RICA;Provisório;2
SP;BULGÁRIA;Temporário;3
SP;DOMINICA;Residente;11
SP;AFRICA DO SUL;Temporário;14
SP;SURINAME;Provisório;7
SP;GABÃO;Provisório;4
SP;MAURITÂNIA;Temporário;1
SP;MASCATE;Residente;2
SP;BURUNDI;Provisório;2
SP;HUNGRIA;Temporário;16
SP;CAZAQUISTÃO;Temporário;3
SP;JORDÂNIA;Temporário;5
SP;LIBÉRIA;Temporário;1
SP;CROÁCIA;Temporário;11
SP;NAMÍBIA;Provisório;10
SP;CROÁCIA;Provisório;4
SP;BURUNDI;Temporário;2
SP;HONG-KONG (R.A.E.);Temporário;5
SP;TAIWAN, PROVINCIA DA CHINA;Temporário;19
SP;ZÂMBIA;Provisório;1
SP;GUINÉ EQUATORIAL;Temporário;16
SP;NAMÍBIA;Residente;8
SP;NICARÁGUA;Temporário;16
SP;GRANADA;Temporário;1
SP;ROMÊNIA;Provisório;4
SP;SUDÃO;Provisório;4
SP;URUGUAI;Provisório;1
SP;LETÔNIA;Provisório;2
SP;MALÁSIA;Provisório;5
SP;ESLOVÊNIA;Temporário;3
SP;IRAQUE;Temporário;2
SP;DOMINICA;Temporário;3
SP;BURKINA FASO;Temporário;3
SP;ISRAEL;Provisório;10
SP;GUIANA;Provisório;8
SP;TAILÂNDIA;Temporário;8
SP;TANZÂNIA;Temporário;4
SP;EGITO;Temporário;10
SP;CAZAQUISTÃO;Provisório;1
SP;BAHAMA,IS;Temporário;1
SP;CHADE;Provisório;3
SP;BÓSNIA-HERZEGOVINA;Temporário;4
SP;INFNI;Residente;2
SP;TRINIDAD E TOBAGO;Provisório;3
SP;SOMÁLIA;Provisório;4
SP;LETÔNIA;Temporário;4
SP;CANADÁ;Provisório;2
SP;CHIPRE;Temporário;1
SP;EQUADOR;Provisório;5
SP;PALESTINA;Temporário;5
SP;SRI LANKA;Provisório;3
SP;TUNÍSIA;Temporário;5
SP;BELARUS;Provisório;5
SP;NAMÍBIA;Temporário;1
SP;ARÁBIA SAUDITA;Temporário;1
SP;LUXEMBURGO;Temporário;1
SP;SURINAME;Temporário;5
SP;TAIWAN, PROVINCIA DA CHINA;Provisório;2
SP;ZIMBÁBUE;Temporário;8
SP;FINLÂNDIA;Provisório;1
SP;DOMINICA;Provisório;1
SP;MADAGASCAR;Temporário;2
SP;ETIÓPIA;Temporário;6
SP;ZÂMBIA;Temporário;2
SP;BÓSNIA-HERZEGOVINA;Provisório;1
SP;AZERBAIJÃO;Temporário;1
SP;LIECHTENSTEIN;Residente;7
SP;LESOTO;Provisório;1
SP;MOLDOVA;Provisório;1
SP;REP. CENTRO AFRICANA;Provisório;1
SP;SÉRVIA;Provisório;3
SP;ETIÓPIA;Provisório;3
SP;TURCOMENISTÃO;Residente;2
SP;GUATEMALA;Provisório;3
SP;ARMÊNIA;Temporário;3
SP;IÊMEN;Temporário;1
SP;PAÍSES BAIXOS;Provisório;2
SP;ARMÊNIA;Provisório;5
SP;GUIANA FRANCESA;Provisório;4
SP;GÂMBIA;Temporário;4
SP;UZBEQUISTÃO;Temporário;1
SP;COMORES;Residente;1
SP;TONGA;Residente;1
SP;KABARDINO BALKAR;Residente;1
SP;BAREINE;Temporário;1
SP;BOTSUANA;Residente;1
SP;MALAVI;Provisório;1
SP;NACIONALIDADE INDEFINIDA;Residente;5
SP;SÃO CRISTOVÃO E NEVIS;Residente;8
SP;GAZA;Residente;1
SP;ESTÔNIA;Temporário;5
SP;REP. MONTENEGRO;Residente;3
SP;SAN MARINO;Residente;2
SP;GRÉCIA;Provisório;2
SP;CATAR;Residente;2
SP;ERITRÉIA;Provisório;1
SP;BOTSUANA;Provisório;1
SP;ILHAS BALEARES;Residente;1
SP;GUIANA FRANCESA;Temporário;2
SP;GABÃO;Temporário;5
SP;TERRIT. BRIT. DO OCEANO INDICO;Residente;1
SP;BRUNEI;Residente;1
SP;AUSTRÁLIA;Provisório;1
SP;TURCAS E CAICOS;Residente;1
SP;ERITRÉIA;Residente;1
