UF;NACIONALIDADE;CLASSIFICACAO;QTD
PE;EMIRADOS ÁRABES;Residente;1
PE;ANGOLA;Provisório;6
PE;MALTA;Residente;4
PE;EGITO;Provisório;3
PE;TAIWAN, PROVINCIA DA CHINA;Temporário;1
PE;DINAMARCA;Temporário;4
PE;ISLÂNDIA;Residente;3
PE;GUINÉ BISSAU;Temporário;7
PE;TOGO;Residente;2
PE;ESLOVÁQUIA;Residente;6
PE;ALEMANHA;Temporário;16
PE;TAIWAN, PROVINCIA DA CHINA;Residente;3
PE;NIGÉRIA;Residente;11
PE;FINLÂNDIA;Residente;15
PE;CANADÁ;Temporário;1
PE;RÚSSIA;Temporário;8
PE;LUXEMBURGO;Residente;3
PE;SAMOA OCIDENTAL;Residente;2
PE;GABÃO;Residente;1
PE;NAMÍBIA;Temporário;1
PE;TCHECOSLOVAQUIA;Residente;2
PE;NICARÁGUA;Temporário;2
PE;PORTO RICO;Residente;1
PE;NEPAL;Residente;1
PE;SERVIA E MONTENEGRO;Residente;4
PE;AFEGANISTÃO;Residente;1
PE;VIETINA;Residente;1
PE;PAQUISTÃO;Temporário;1
PE;SAN MARINO;Residente;1
PE;AFRICA DO SUL;Residente;5
PE;ARGÉLIA;Residente;6
PE;GUATEMALA;Temporário;4
PE;GRÉCIA;Temporário;1
PE;REINO UNIDO;Temporário;5
PE;AUSTRÁLIA;Temporário;2
PE;ARMÊNIA;Residente;1
PE;GÂMBIA;Temporário;1
PE;UGANDA;Residente;1
PE;INDONÉSIA;Residente;2
PE;EQUADOR;Temporário;4
PE;GEÓRGIA;Provisório;1
PE;ROMÊNIA;Provisório;1
PE;BÉLGICA;Temporário;2
PE;SENEGAL;Temporário;3
PE;SUDÃO;Temporário;1
PE;CONGO;Residente;4
PE;TOGO;Temporário;2
PE;EGITO;Temporário;1
PE;UZBEQUISTÃO;Residente;3
PE;CORÉIA DO SUL;Temporário;2
PE;BÓSNIA-HERZEGOVINA;Residente;1
PE;ESLOVÊNIA;Residente;2
PE;ESTADOS UNIDOS;Provisório;1
PE;COSTA RICA;Temporário;1
PE;ITÁLIA;Provisório;2
PE;LÍBIA;Residente;2
PE;ESTÔNIA;Residente;1
PE;PORTUGAL;Provisório;2
PE;TURQUIA;Provisório;1
PE;RUANDA;Temporário;2
PE;REPÚBLICA DEMOCRÁTICA DO CONGO;Residente;1
PE;RUANDA;Residente;1
PE;GANA;Residente;1
PE;BARBADOS;Residente;5
PE;GUINÉ;Residente;1
PE;QUÊNIA;Residente;2
PE;POLÔNIA;Provisório;1
PE;SURINAME;Residente;2
PE;CINGAPURA;Residente;2
PE;LETÔNIA;Temporário;1
PE;MALI;Residente;1
PE;BULGÁRIA;Residente;1
PE;MALÁSIA;Residente;1
PE;ARGENTINA;Provisório;1
PE;IRAQUE;Residente;2
PE;URUGUAI;Temporário;1
PE;SUÉCIA;Temporário;1
PE;REPÚBLICA TCHECA;Temporário;1
RJ;BELIZE;Residente;1
GO;VENEZUELA;Temporário;2574
GO;SUÍCA;Residente;260
GO;PORTUGAL;Residente;1586
GO;PERU;Residente;427
GO;ITÁLIA;Residente;611
GO;VENEZUELA;Residente;2068
GO;POLÔNIA;Residente;77
GO;TURQUIA;Residente;13
GO;REINO UNIDO;Residente;181
GO;HAITI;Residente;1912
GO;ESTADOS UNIDOS;Residente;1019
GO;PARAGUAI;Residente;132
GO;CHINA;Residente;265
GO;HAITI;Temporário;197
GO;COLÔMBIA;Residente;694
GO;ISRAEL;Residente;7
GO;JAPÃO;Residente;279
GO;IRLANDA;Residente;39
GO;JORDÂNIA;Residente;53
GO;PERU;Temporário;65
GO;BOLÍVIA;Residente;374
GO;CUBA;Residente;209
GO;PARAGUAI;Temporário;25
GO;REP. DOMINICANA;Provisório;3
GO;COLÔMBIA;Temporário;399
GO;CHINA;Temporário;59
GO;LÍBANO;Residente;263
GO;ARGENTINA;Residente;340
GO;FRANÇA;Residente;226
GO;GUINÉ BISSAU;Residente;58
GO;INDONÉSIA;Residente;8
GO;ESPANHA;Residente;824
GO;ANGOLA;Temporário;20
GO;BENIN;Provisório;2
GO;NICARÁGUA;Residente;14
GO;CANADÁ;Residente;72
GO;CUBA;Provisório;261
GO;EQUADOR;Residente;42
GO;MÉXICO;Residente;79
GO;GUATEMALA;Residente;10
GO;CHILE;Residente;175
GO;PAÍSES BAIXOS;Residente;128
GO;VENEZUELA;Provisório;297
GO;EGITO;Residente;24
GO;ALEMANHA;Residente;253
GO;AFEGANISTÃO;Temporário;210
GO;SENEGAL;Residente;180
GO;CORÉIA DO SUL;Residente;31
GO;HONDURAS;Residente;16
GO;COSTA DO MARFIM;Residente;3
GO;BÉLGICA;Residente;92
GO;URUGUAI;Residente;131
GO;PORTUGAL;Temporário;12
GO;EL SALVADOR;Residente;22
GO;GRÉCIA;Residente;20
GO;FINLÂNDIA;Residente;8
GO;MARROCOS;Residente;31
GO;MARROCOS;Provisório;15
GO;BOLÍVIA;Temporário;57
GO;SUÉCIA;Residente;13
GO;GANA;Residente;11
GO;BENIN;Temporário;10
GO;TAIWAN, PROVINCIA DA CHINA;Residente;9
GO;CHILE;Temporário;11
GO;GUIANA;Residente;1
GO;JAPÃO;Temporário;12
GO;SÍRIA;Residente;121
GO;INDIA;Residente;28
GO;RÚSSIA;Temporário;2
GO;ANGOLA;Residente;64
GO;HUNGRIA;Residente;12
GO;IRÃ;Residente;11
GO;NIGÉRIA;Temporário;7
GO;RÚSSIA;Residente;39
GO;AFRICA DO SUL;Provisório;1
GO;TUNÍSIA;Provisório;2
GO;LÍBIA;Residente;62
GO;SERVIA E MONTENEGRO;Residente;5
GO;GABÃO;Residente;1
GO;NORUEGA;Residente;23
GO;REP. DOMINICANA;Residente;25
GO;GUINÉ BISSAU;Temporário;72
GO;ESTADOS UNIDOS;Temporário;75
GO;CHINA;Provisório;2
GO;REPÚBLICA TCHECA;Residente;7
GO;ROMÊNIA;Residente;25
GO;AFRICA DO SUL;Temporário;6
GO;BANGLADESH;Residente;10
GO;PAQUISTÃO;Residente;23
GO;ESLOVÁQUIA;Residente;6
GO;NIGÉRIA;Residente;24
GO;ALEMANHA;Temporário;12
GO;BENIN;Residente;5
GO;EQUADOR;Temporário;6
GO;FRANÇA;Temporário;6
GO;LITUÂNIA;Residente;17
GO;AUSTRIA;Residente;47
GO;CHADE;Residente;3
GO;HONDURAS;Temporário;5
GO;NAMÍBIA;Temporário;1
GO;MOÇAMBIQUE;Temporário;23
GO;CONGO;Residente;7
GO;MALÁSIA;Residente;3
GO;FILIPINAS;Residente;33
GO;QUÊNIA;Residente;5
GO;BELARUS;Residente;1
GO;AUSTRÁLIA;Residente;30
GO;DINAMARCA;Residente;10
GO;SURINAME;Residente;4
GO;APÁTRIDA;Residente;7
GO;FILIPINAS;Temporário;4
GO;CUBA;Temporário;15
GO;REPÚBLICA DEMOCRÁTICA DO CONGO;Temporário;2
GO;SÉRVIA;Residente;5
GO;MOÇAMBIQUE;Residente;20
GO;GUINÉ BISSAU;Provisório;7
GO;TCHECOSLOVAQUIA;Residente;4
GO;UCRÂNIA;Residente;13
GO;ARGENTINA;Temporário;19
GO;CEUTA E MELILLA;Residente;1
GO;CABO VERDE;Residente;9
GO;GRANADA;Residente;1
GO;CABO VERDE;Temporário;10
GO;PALESTINA;Residente;16
GO;LÍBANO;Provisório;9
GO;CAMARÕES;Residente;7
GO;ESTÔNIA;Residente;3
GO;COSTA RICA;Residente;6
GO;SUDÃO;Residente;7
GO;PAQUISTÃO;Provisório;3
GO;ESPANHA;Temporário;3
GO;ISLÂNDIA;Residente;1
GO;BULGÁRIA;Residente;7
GO;TUNÍSIA;Residente;4
GO;AFRICA DO SUL;Residente;10
GO;GUIANA FRANCESA;Residente;4
GO;HONG-KONG (R.A.E.);Residente;2
GO;SAO TOMÉ E PRÍNCIPE;Residente;3
GO;GÂMBIA;Residente;3
GO;NOVA ZELÂNDIA;Residente;10
GO;COSTA DO MARFIM;Temporário;3
GO;ESLOVÊNIA;Residente;4
GO;ITÁLIA;Temporário;6
GO;MACAU (R.A.E.);Residente;1
GO;ZIMBÁBUE;Residente;1
GO;QUÊNIA;Temporário;1
GO;ANGOLA;Provisório;9
GO;COLÔMBIA;Provisório;5
GO;LUXEMBURGO;Residente;2
GO;UCRÂNIA;Temporário;4
GO;MOLDOVA;Residente;1
GO;PANAMÁ;Residente;4
GO;LETÔNIA;Residente;10
GO;URUGUAI;Temporário;3
GO;CONGO;Temporário;4
GO;BÓSNIA-HERZEGOVINA;Provisório;1
GO;ALBÂNIA;Residente;1
GO;SUÍCA;Temporário;6
GO;BURKINA FASO;Residente;2
GO;ARGÉLIA;Provisório;1
GO;GUIANA;Temporário;1
GO;CAMARÕES;Temporário;2
GO;TAILÂNDIA;Residente;2
GO;IRAQUE;Residente;14
GO;IÊMEN;Residente;1
GO;INDIA;Temporário;1
GO;JAMAICA;Temporário;1
GO;SENEGAL;Temporário;23
GO;UZBEQUISTÃO;Residente;1
GO;GUATEMALA;Temporário;1
GO;AFEGANISTÃO;Residente;1
GO;GEÓRGIA;Residente;1
GO;MALI;Provisório;1
GO;GUINÉ;Residente;12
GO;PERU;Provisório;3
GO;ETIÓPIA;Residente;1
GO;ARGÉLIA;Residente;4
GO;CROÁCIA;Residente;2
GO;BANGLADESH;Provisório;1
GO;SRI LANKA;Residente;2
GO;CANADÁ;Temporário;4
GO;REP. DOMINICANA;Temporário;2
GO;NEPAL;Residente;1
GO;REINO UNIDO;Temporário;2
GO;PAQUISTÃO;Temporário;1
GO;PORTUGAL;Provisório;1
SP;GEÓRGIA;Temporário;2
RR;VENEZUELA;Provisório;20769
RR;VENEZUELA;Temporário;82455
RR;PERU;Provisório;45
RR;CUBA;Provisório;2108
RR;VENEZUELA;Residente;37649
RR;INDIA;Provisório;427
RR;EQUADOR;Temporário;9
RR;COLÔMBIA;Provisório;267
RR;GUIANA FRANCESA;Residente;188
RR;VIETINA;Provisório;14
RR;CHINA;Residente;66
RR;ESTADOS UNIDOS;Residente;99
RR;COLÔMBIA;Temporário;96
RR;CAMARÕES;Provisório;148
RR;GUIANA;Temporário;428
RR;JAPÃO;Residente;23
RR;REP. DOMINICANA;Provisório;18
RR;PORTUGAL;Temporário;6
RR;HAITI;Residente;305
RR;PERU;Temporário;27
RR;CUBA;Residente;266
RR;COLÔMBIA;Residente;219
RR;SOMÁLIA;Provisório;37
RR;CHILE;Residente;30
RR;NIGÉRIA;Residente;26
RR;HAITI;Temporário;172
RR;JAMAICA;Provisório;6
RR;HAITI;Provisório;12
RR;REINO UNIDO;Residente;11
RR;LÍBANO;Residente;12
RR;PORTUGAL;Residente;71
RR;GUIANA;Residente;112
RR;PERU;Residente;227
RR;ITÁLIA;Residente;54
RR;BOLÍVIA;Residente;18
RR;GUIANA;Provisório;86
RR;ARGENTINA;Residente;18
RR;SURINAME;Temporário;4
RR;CUBA;Temporário;13
RR;AUSTRIA;Residente;3
RR;URUGUAI;Residente;8
RR;BENIN;Temporário;10
RR;MÉXICO;Temporário;5
RR;SRI LANKA;Provisório;14
RR;SÍRIA;Residente;31
RR;BOLÍVIA;Provisório;1
RR;QUÊNIA;Residente;10
RR;UGANDA;Residente;1
RR;PARAGUAI;Residente;13
RR;CABO VERDE;Temporário;3
RR;CABO VERDE;Provisório;1
RR;COSTA RICA;Residente;2
RR;SUÍCA;Residente;18
RR;REP. DOMINICANA;Residente;11
RR;FRANÇA;Residente;16
RR;ESPANHA;Residente;26
RR;MÉXICO;Provisório;1
RR;DOMINICA;Provisório;1
RR;ARGENTINA;Temporário;6
RR;NEPAL;Provisório;29
RR;TRINIDAD E TOBAGO;Provisório;9
RR;MÉXICO;Residente;6
RR;AFEGANISTÃO;Provisório;6
RR;BENIN;Residente;10
RR;BOLÍVIA;Temporário;5
RR;GUINÉ;Provisório;5
RR;BARBADOS;Residente;1
RR;NIGÉRIA;Provisório;24
RR;ESPANHA;Provisório;4
RR;COSTA DO MARFIM;Provisório;1
RR;SUÉCIA;Temporário;2
RR;ARGENTINA;Provisório;5
RR;PORTUGAL;Provisório;8
RR;PARAGUAI;Temporário;2
RR;RÚSSIA;Provisório;1
RR;GANA;Temporário;4
RR;NICARÁGUA;Residente;1
RR;EQUADOR;Residente;14
RR;REPÚBLICA DEMOCRÁTICA DO CONGO;Provisório;9
RR;GANA;Residente;3
RR;ALEMANHA;Residente;12
RR;CANADÁ;Residente;10
RR;ANGOLA;Temporário;1
RR;ERITRÉIA;Provisório;2
RR;FRANÇA;Temporário;1
RR;CHINA;Provisório;3
RR;ANGOLA;Provisório;1
RR;REPÚBLICA DEMOCRÁTICA DO CONGO;Temporário;2
RR;TURQUIA;Residente;2
RR;COSTA DO MARFIM;Residente;3
RR;SÃO CRISTOVÃO E NEVIS;Provisório;1
RR;EQUADOR;Provisório;15
RR;PAQUISTÃO;Temporário;1
RR;ESLOVÁQUIA;Residente;1
RR;PAÍSES BAIXOS;Residente;2
RR;SURINAME;Residente;4
RR;ROMÊNIA;Residente;1
RR;ETIÓPIA;Provisório;2
RR;GANA;Provisório;16
RR;EGITO;Residente;1
RR;UCRÂNIA;Provisório;1
RR;JORDÂNIA;Residente;4
RR;CABO VERDE;Residente;1
RR;BÉLGICA;Residente;2
RR;GUINÉ BISSAU;Temporário;2
RR;QUÊNIA;Temporário;2
RR;GUIANA FRANCESA;Provisório;1
RR;BANGLADESH;Residente;2
RR;MOÇAMBIQUE;Residente;2
RR;NACIONALIDADE INDEFINIDA;Provisório;1
RR;BANGLADESH;Provisório;2
RR;MARROCOS;Residente;2
RR;PERU;Residente;1
RR;ITÁLIA;Temporário;4
RR;IRÃ;Provisório;4
RR;EL SALVADOR;Provisório;1
RR;TANZÂNIA;Temporário;1
RR;CHILE;Temporário;5
RR;HONDURAS;Residente;5
RR;PAQUISTÃO;Residente;5
RR;CONGO;Provisório;4
RR;TURQUIA;Provisório;1
RR;TANZÂNIA;Residente;1
RR;PANAMÁ;Residente;1
RR;GUINÉ BISSAU;Provisório;1
RR;QUÊNIA;Provisório;1
RR;CONGO;Residente;3
RR;ESTADOS UNIDOS;Provisório;1
RR;PAQUISTÃO;Provisório;2
RR;CROÁCIA;Residente;1
RR;ZIMBÁBUE;Residente;2
RR;PALESTINA;Residente;4
RR;SÍRIA;Provisório;6
RR;GUINÉ EQUATORIAL;Temporário;5
RR;SUÉCIA;Residente;1
RR;MOÇAMBIQUE;Temporário;5
RR;COSTA DO MARFIM;Temporário;1
RR;VATICANO;Residente;2
RR;EL SALVADOR;Residente;2
RR;CONGO;Temporário;2
RR;RUANDA;Provisório;2
RR;ANGOLA;Residente;1
RR;CHILE;Provisório;4
RR;POLÔNIA;Residente;1
RR;POLÔNIA;Temporário;1
RR;COLÔMBIA;Residente;1
RR;RÚSSIA;Residente;1
RR;AFRICA DO SUL;Residente;3
RR;REP. DOMINICANA;Temporário;1
RR;GABÃO;Temporário;1
RR;MALÁSIA;Provisório;1
RR;FILIPINAS;Residente;1
RR;VENEZUELA;Fronteiriço;65
RR;UNIÃO SOVIÉTICA;Residente;1
RR;SERRA LEOA;Provisório;1
RR;BULGÁRIA;Residente;1
RR;SAO TOMÉ E PRÍNCIPE;Residente;1
RR;ETIÓPIA;Residente;1
PF;LITUÂNIA;Residente;52
PF;CHILE;Residente;70
PF;AUSTRIA;Residente;43
PF;ESPANHA;Residente;567
PF;JAPÃO;Residente;608
PF;ITÁLIA;Residente;490
PF;SÍRIA;Residente;78
PF;PORTUGAL;Residente;1509
PF;URUGUAI;Residente;139
PF;ESTADOS UNIDOS;Residente;132
PF;LÍBANO;Residente;107
PF;PAÍSES BAIXOS;Residente;32
PF;POLÔNIA;Residente;103
PF;SERVIA E MONTENEGRO;Residente;48
PF;RÚSSIA;Residente;41
PF;ALEMANHA;Residente;239
PF;PERU;Residente;14
PF;REINO UNIDO;Residente;41
PF;ARGENTINA;Residente;160
PF;CORÉIA DO SUL;Residente;35
PF;AUSTRÁLIA;Residente;8
PF;BOLÍVIA;Residente;47
PF;TURQUIA;Residente;4
PF;ROMÊNIA;Residente;63
PF;VENEZUELA;Residente;7
PF;SUÍCA;Residente;29
PF;CABO VERDE;Residente;2
PF;GRÉCIA;Residente;19
PF;PARAGUAI;Residente;51
PF;UCRÂNIA;Residente;15
PF;JORDÂNIA;Residente;22
PF;FRANÇA;Residente;63
PF;INDONÉSIA;Residente;2
PF;ANGOLA;Residente;14
PF;EGITO;Residente;4
PF;HUNGRIA;Residente;29
PF;UNIÃO SOVIÉTICA;Residente;12
PF;CHINA;Residente;44
PF;MÉXICO;Residente;5
PF;CORÉIA DO NORTE;Residente;1
PF;JAMAICA;Residente;1
PF;INDIA;Residente;2
PF;SUÉCIA;Residente;5
PF;AFRICA DO SUL;Residente;2
PF;TERRIT. BRIT. DO OCEANO INDICO;Residente;1
PF;FINLÂNDIA;Residente;5
PF;TREGUA, ESTADO;Residente;1
PF;NORUEGA;Residente;3
PF;COSTA RICA;Residente;1
PF;ISRAEL;Residente;7
PF;LETÔNIA;Residente;5
PF;CINGAPURA;Residente;1
PF;BÉLGICA;Residente;14
PF;COLÔMBIA;Residente;3
PF;ESTÔNIA;Residente;2
PF;GUIANA FRANCESA;Residente;1
PF;APÁTRIDA;Residente;17
PF;PANAMÁ;Residente;2
PF;ARÁBIA SAUDITA;Residente;1
PF;CANADÁ;Residente;10
PF;VIETINA;Residente;1
PF;EL SALVADOR;Residente;2
PF;CEUTA E MELILLA;Residente;1
PF;SUAZILÂNDIA;Residente;1
PF;TCHECOSLOVAQUIA;Residente;2
PF;HONG-KONG (R.A.E.);Residente;3
PF;MALTA;Residente;1
PF;DINAMARCA;Residente;4
PF;NIGÉRIA;Residente;1
PF;IRÃ;Residente;4
PF;ARMÊNIA;Residente;1
PF;CUBA;Residente;2
PF;IRLANDA;Residente;2
PF;COSTA DO MARFIM;Residente;1
PF;NICARÁGUA;Residente;2
PF;FILIPINAS;Residente;1
PF;SURINAME;Residente;2
PF;EQUADOR;Residente;1
PF;MARROCOS;Residente;2
PF;ILHAS SERRANAS;Residente;1
PF;TRINIDAD E TOBAGO;Residente;1
PF;BULGÁRIA;Residente;1
PF;TERRAS AUSTRAIS;Residente;1
PF;MALI;Residente;1
DF;SUÉCIA;Residente;41
DF;HAITI;Residente;791
DF;TUNÍSIA;Residente;23
DF;GANA;Residente;461
DF;PORTUGAL;Residente;1207
DF;COLÔMBIA;Temporário;722
DF;ALEMANHA;Residente;357
DF;CUBA;Residente;554
DF;JORDÂNIA;Residente;111
DF;ESTADOS UNIDOS;Residente;1034
DF;NORUEGA;Residente;24
DF;CHINA;Residente;605
DF;ITÁLIA;Residente;525
DF;VENEZUELA;Temporário;2858
DF;VENEZUELA;Residente;2864
DF;PAQUISTÃO;Residente;350
DF;COLÔMBIA;Residente;1191
DF;ESPANHA;Residente;535
DF;CANADÁ;Residente;160
DF;MÉXICO;Residente;168
DF;TRINIDAD E TOBAGO;Residente;6
DF;ARGENTINA;Residente;786
DF;PERU;Residente;687
DF;JAPÃO;Residente;569
DF;CHILE;Residente;400
DF;PERU;Temporário;128
DF;IRLANDA;Residente;42
DF;URUGUAI;Residente;221
DF;GRÉCIA;Residente;60
DF;VENEZUELA;Provisório;456
DF;HUNGRIA;Residente;19
DF;SENEGAL;Residente;96
DF;CUBA;Provisório;413
DF;EL SALVADOR;Provisório;2
DF;CABO VERDE;Residente;20
DF;ROMÊNIA;Residente;23
DF;SUÍCA;Residente;99
DF;FRANÇA;Residente;496
DF;SÍRIA;Residente;187
DF;INDIA;Temporário;11
DF;CHILE;Temporário;48
DF;BULGÁRIA;Residente;11
DF;LÍBIA;Residente;147
DF;PARAGUAI;Residente;254
DF;GUATEMALA;Residente;21
DF;INDONÉSIA;Residente;18
DF;FILIPINAS;Temporário;20
DF;REINO UNIDO;Residente;260
DF;CORÉIA DO SUL;Residente;138
DF;PAÍSES BAIXOS;Residente;170
DF;BANGLADESH;Residente;294
DF;HAITI;Temporário;134
DF;COSTA DO MARFIM;Residente;27
DF;CORÉIA DO SUL;Temporário;10
DF;GUINÉ BISSAU;Residente;59
DF;LÍBANO;Residente;227
DF;NIGÉRIA;Residente;128
DF;BOLÍVIA;Residente;293
DF;RÚSSIA;Provisório;13
DF;PALESTINA;Residente;69
DF;MARROCOS;Residente;57
DF;GABÃO;Residente;12
DF;JAMAICA;Temporário;2
DF;AUSTRÁLIA;Residente;71
DF;INDIA;Residente;78
DF;EQUADOR;Temporário;33
DF;ANGOLA;Residente;107
DF;COSTA RICA;Residente;26
DF;AFEGANISTÃO;Temporário;108
DF;MOÇAMBIQUE;Residente;29
DF;ARMÊNIA;Residente;5
DF;MÉXICO;Temporário;9
DF;INDONÉSIA;Temporário;1
DF;IRAQUE;Residente;24
DF;SAO TOMÉ E PRÍNCIPE;Residente;5
DF;IRAQUE;Provisório;7
DF;GUATEMALA;Temporário;5
DF;AFEGANISTÃO;Provisório;2
DF;HONDURAS;Residente;30
DF;RÚSSIA;Residente;88
DF;BOLÍVIA;Temporário;57
DF;IRÃ;Temporário;13
DF;POLÔNIA;Residente;88
DF;GUINÉ EQUATORIAL;Temporário;7
DF;EQUADOR;Residente;133
DF;ROMÊNIA;Temporário;1
DF;UCRÂNIA;Residente;67
DF;MALÁSIA;Residente;8
DF;TURQUIA;Provisório;9
DF;EL SALVADOR;Residente;36
DF;FILIPINAS;Residente;52
DF;ESTADOS UNIDOS;Temporário;107
DF;IRÃ;Residente;53
DF;LÍBANO;Provisório;25
DF;PARAGUAI;Temporário;41
DF;AFEGANISTÃO;Residente;10
DF;NIGÉRIA;Temporário;8
DF;GUINÉ;Residente;11
DF;AUSTRIA;Residente;47
DF;BÉLGICA;Residente;78
DF;BELARUS;Temporário;1
DF;LITUÂNIA;Residente;6
DF;CHINA;Temporário;25
DF;NICARÁGUA;Residente;18
DF;EGITO;Residente;48
DF;SURINAME;Residente;3
DF;CONGO;Residente;38
DF;GUINÉ BISSAU;Temporário;21
DF;POLÔNIA;Temporário;4
DF;CAMARÕES;Residente;79
DF;SÉRVIA;Residente;12
DF;PAQUISTÃO;Provisório;28
DF;ISRAEL;Residente;39
DF;BOLÍVIA;Fronteiriço;1
DF;CONGO;Temporário;7
DF;GANA;Provisório;49
DF;ZIMBÁBUE;Residente;3
DF;MOÇAMBIQUE;Temporário;34
DF;REPÚBLICA DEMOCRÁTICA DO CONGO;Temporário;13
DF;FRANÇA;Temporário;22
DF;AFRICA DO SUL;Residente;20
DF;FILIPINAS;Provisório;45
DF;LUXEMBURGO;Residente;2
DF;NICARÁGUA;Temporário;2
DF;NOVA ZELÂNDIA;Residente;34
DF;UCRÂNIA;Temporário;23
DF;REPÚBLICA DEMOCRÁTICA DO CONGO;Residente;23
DF;CAMBOJA;Residente;1
DF;CHINA;Provisório;3
DF;ALEMANHA;Temporário;15
DF;URUGUAI;Provisório;2
DF;LÍBIA;Temporário;3
DF;COSTA RICA;Temporário;3
DF;DINAMARCA;Residente;29
DF;SUDÃO;Residente;6
DF;ARGENTINA;Temporário;12
DF;ANGOLA;Temporário;26
DF;INDIA;Provisório;13
DF;PARAGUAI;Provisório;1
DF;ANGOLA;Provisório;16
DF;HAITI;Provisório;18
DF;PERU;Provisório;12
DF;GUIANA FRANCESA;Residente;11
DF;PAQUISTÃO;Temporário;6
DF;ESPANHA;Temporário;11
DF;PANAMÁ;Residente;18
DF;SAO TOMÉ E PRÍNCIPE;Temporário;1
DF;CABO VERDE;Temporário;4
DF;NIGÉRIA;Provisório;3
DF;CUBA;Temporário;46
DF;UGANDA;Residente;4
DF;ARGÉLIA;Residente;20
DF;REINO UNIDO;Temporário;21
DF;CAMARÕES;Provisório;4
DF;REP. DOMINICANA;Residente;26
DF;GANA;Temporário;9
DF;COLÔMBIA;Provisório;18
DF;SRI LANKA;Residente;4
DF;IRÃ;Provisório;4
DF;TURQUIA;Residente;39
DF;ARÁBIA SAUDITA;Residente;5
DF;SÍRIA;Temporário;3
DF;FINLÂNDIA;Residente;14
DF;ITÁLIA;Temporário;13
DF;TAILÂNDIA;Residente;7
DF;JAPÃO;Temporário;9
DF;BENIN;Temporário;13
DF;PANAMÁ;Temporário;2
DF;REPÚBLICA DEMOCRÁTICA DO CONGO;Provisório;10
DF;BOTSUANA;Residente;2
DF;TOGO;Residente;19
DF;CROÁCIA;Residente;4
DF;AFRICA DO SUL;Provisório;7
DF;GUIANA;Residente;6
DF;TCHECOSLOVAQUIA;Residente;4
DF;SUÍCA;Temporário;2
DF;GABÃO;Temporário;6
DF;TURQUIA;Temporário;16
DF;HONG-KONG (R.A.E.);Residente;1
DF;REPÚBLICA TCHECA;Residente;13
DF;BANGLADESH;Provisório;39
DF;SERVIA E MONTENEGRO;Residente;9
DF;MÉXICO;Provisório;3
DF;BURUNDI;Residente;1
DF;LETÔNIA;Residente;3
DF;GÂMBIA;Residente;5
DF;JAMAICA;Residente;4
DF;MOÇAMBIQUE;Provisório;10
DF;NÍGER;Provisório;2
DF;GUINÉ BISSAU;Provisório;4
DF;SURINAME;Temporário;2
DF;EGITO;Temporário;1
DF;ZÂMBIA;Residente;2
DF;ESLOVÊNIA;Residente;10
DF;COSTA DO MARFIM;Provisório;2
DF;TIMOR LESTE;Residente;1
DF;BENIN;Residente;20
DF;IÊMEN;Residente;3
DF;TANZÂNIA;Temporário;2
DF;CAMARÕES;Temporário;8
DF;GUINÉ;Temporário;3
DF;QUÊNIA;Residente;7
DF;EGITO;Provisório;8
DF;REP. DOMINICANA;Temporário;3
DF;AFRICA DO SUL;Temporário;3
DF;EQUADOR;Provisório;1
DF;REP. DOMINICANA;Provisório;3
DF;PORTO RICO;Residente;1
DF;CANADÁ;Temporário;10
DF;TANZÂNIA;Residente;2
DF;VIETINA;Residente;5
DF;ESTADOS UNIDOS;Provisório;2
DF;EL SALVADOR;Temporário;3
DF;SUÉCIA;Temporário;3
DF;FRANÇA;Provisório;1
DF;HONDURAS;Temporário;6
DF;COSTA RICA;Provisório;1
DF;URUGUAI;Fronteiriço;1
DF;RÚSSIA;Temporário;6
DF;ESTÔNIA;Residente;3
DF;SENEGAL;Temporário;7
DF;BENIN;Provisório;6
DF;LÍBANO;Temporário;2
DF;NICARÁGUA;Provisório;1
DF;BURUNDI;Provisório;1
DF;BOLÍVIA;Provisório;1
DF;SOMÁLIA;Provisório;2
DF;PORTUGAL;Temporário;11
DF;ESLOVÁQUIA;Residente;7
DF;ROMÊNIA;Provisório;1
DF;MALI;Temporário;1
DF;SENEGAL;Provisório;5
DF;HONDURAS;Provisório;1
DF;ALBÂNIA;Residente;3
DF;APÁTRIDA;Residente;4
DF;MARROCOS;Temporário;2
DF;BARBADOS;Temporário;1
DF;COSTA DO MARFIM;Temporário;11
DF;GUIANA;Temporário;6
DF;MARROCOS;Provisório;13
DF;TOGO;Provisório;6
DF;URUGUAI;Temporário;3
DF;SÍRIA;Provisório;8
DF;BURKINA FASO;Residente;3
DF;ARGENTINA;Provisório;2
DF;RUANDA;Residente;1
DF;MOLDOVA;Residente;3
DF;MYANMAR;Residente;1
DF;TUNÍSIA;Provisório;2
DF;CAZAQUISTÃO;Residente;4
DF;ETIÓPIA;Temporário;2
DF;ARGÉLIA;Temporário;2
DF;MALI;Residente;5
DF;ERITRÉIA;Residente;1
DF;AUSTRÁLIA;Temporário;2
DF;UGANDA;Provisório;1
DF;QUÊNIA;Provisório;7
DF;NAMÍBIA;Residente;1
DF;MACEDÔNIA;Temporário;2
DF;CAZAQUISTÃO;Provisório;3
DF;ITÁLIA;Provisório;2
DF;MAURITÂNIA;Residente;3
DF;JORDÂNIA;Provisório;2
DF;ESPANHA;Provisório;2
DF;NEPAL;Residente;3
DF;GÂMBIA;Provisório;1
DF;PALESTINA;Provisório;3
